timestamp,trade_number,symbol,type,entry_price,exit_price,stake,payout,profit,is_win,rsi,trend
2025-12-07 09:47:22,19,R_50,CALL,0.5,142.2462,0.5,0.0,-0.5,LOSS,50.03,SIDEWAYS
2025-12-07 09:47:36,20,R_50,CALL,1.0,142.3257,1.0,1.95,0.95,WIN,58.42,UP
2025-12-07 09:47:52,21,R_50,CALL,0.5,142.3204,0.5,0.0,-0.5,LOSS,48.55,SIDEWAYS
2025-12-07 09:48:06,22,R_50,CALL,1.0,142.3356,1.0,1.95,0.95,WIN,49.87,SIDEWAYS
2025-12-07 09:48:20,23,R_50,CALL,0.5,142.3808,0.5,0.0,-0.5,LOSS,50.0,UP
2025-12-07 09:48:34,24,R_50,CALL,1.0,142.3659,1.0,0.0,-1.0,LOSS,50.11,SIDEWAYS
2025-12-07 09:48:48,25,R_50,CALL,2.0,142.4389,2.0,3.91,1.91,WIN,40.19,SIDEWAYS
2025-12-07 09:49:04,26,R_50,CALL,0.5,142.416,0.5,0.96,0.46,WIN,50.19,SIDEWAYS
2025-12-07 09:49:18,27,R_50,CALL,0.5,142.4944,0.5,0.96,0.46,WIN,51.79,SIDEWAYS
2025-12-07 09:49:32,28,R_50,CALL,0.5,142.4958,0.5,0.0,-0.5,LOSS,59.87,SIDEWAYS
2025-12-07 09:49:46,29,R_50,CALL,1.0,142.5356,1.0,1.95,0.95,WIN,50.0,SIDEWAYS
2025-12-07 09:50:02,30,R_50,CALL,0.5,142.5217,0.5,0.96,0.46,WIN,49.86,DOWN
2025-12-07 09:50:16,31,R_50,CALL,0.5,142.472,0.5,0.0,-0.5,LOSS,49.81,SIDEWAYS
2025-12-07 09:50:30,32,R_50,CALL,1.0,142.473,1.0,0.0,-1.0,LOSS,50.0,SIDEWAYS
2025-12-07 09:50:46,33,R_50,CALL,2.0,142.5785,2.0,3.91,1.91,WIN,59.01,SIDEWAYS
2025-12-07 09:51:02,34,R_50,CALL,0.5,142.5967,0.5,0.0,-0.5,LOSS,49.84,SIDEWAYS
2025-12-07 09:51:16,35,R_50,CALL,1.0,142.5914,1.0,0.0,-1.0,LOSS,59.19,SIDEWAYS
2025-12-07 09:51:30,36,R_50,CALL,2.0,142.5892,2.0,0.0,-2.0,LOSS,50.0,SIDEWAYS
2025-12-07 09:51:46,37,R_50,CALL,4.0,142.5831,4.0,0.0,-4.0,LOSS,40.97,SIDEWAYS
2025-12-07 09:52:00,38,R_50,CALL,8.0,142.5756,8.0,15.63,7.63,WIN,59.21,SIDEWAYS
2025-12-07 09:52:16,39,R_50,CALL,0.5,142.6417,0.5,0.96,0.46,WIN,50.09,SIDEWAYS
2025-12-07 09:52:30,40,R_50,CALL,0.5,142.6891,0.5,0.96,0.46,WIN,48.36,SIDEWAYS
2025-12-07 09:52:44,41,R_50,CALL,0.5,142.7235,0.5,0.96,0.46,WIN,51.53,SIDEWAYS
2025-12-07 09:52:58,42,R_50,CALL,0.5,142.7437,0.5,0.96,0.46,WIN,49.92,SIDEWAYS
2025-12-07 09:53:12,43,R_50,CALL,0.5,142.7619,0.5,0.96,0.46,WIN,56.77,SIDEWAYS
2025-12-07 09:53:26,44,R_50,CALL,0.5,142.7035,0.5,0.0,-0.5,LOSS,49.93,SIDEWAYS
2025-12-07 09:53:40,45,R_50,CALL,1.0,142.7402,1.0,1.95,0.95,WIN,40.94,SIDEWAYS
2025-12-07 09:53:56,46,R_50,CALL,0.5,142.7299,0.5,0.96,0.46,WIN,50.03,SIDEWAYS
2025-12-07 09:54:10,47,R_50,CALL,0.5,142.6923,0.5,0.0,-0.5,LOSS,56.73,SIDEWAYS
2025-12-07 09:54:24,48,R_50,CALL,1.0,142.6327,1.0,1.95,0.95,WIN,42.85,SIDEWAYS
2025-12-07 09:54:40,49,R_50,CALL,0.5,142.6599,0.5,0.0,-0.5,LOSS,50.0,SIDEWAYS
2025-12-07 09:54:54,50,R_50,CALL,1.0,142.681,1.0,1.95,0.95,WIN,49.95,SIDEWAYS
2025-12-07 09:55:12,51,R_50,CALL,0.5,142.648,0.5,0.96,0.46,WIN,40.87,SIDEWAYS
2025-12-07 09:55:26,52,R_50,CALL,0.5,142.6408,0.5,0.0,-0.5,LOSS,59.88,SIDEWAYS
2025-12-07 09:55:40,53,R_50,CALL,1.0,142.7121,1.0,1.95,0.95,WIN,49.82,DOWN
2025-12-07 09:55:54,54,R_50,CALL,0.5,142.7155,0.5,0.96,0.46,WIN,59.24,SIDEWAYS
2025-12-07 09:56:08,55,R_50,CALL,0.5,142.7186,0.5,0.0,-0.5,LOSS,50.0,SIDEWAYS
2025-12-07 09:56:22,56,R_50,CALL,1.0,142.8317,1.0,1.95,0.95,WIN,50.24,SIDEWAYS
2025-12-07 09:56:38,57,R_50,CALL,0.5,142.831,0.5,0.96,0.46,WIN,50.0,SIDEWAYS
2025-12-07 09:56:52,58,R_50,CALL,0.5,142.8098,0.5,0.96,0.46,WIN,40.74,SIDEWAYS
2025-12-07 09:57:06,59,R_50,CALL,0.5,142.8224,0.5,0.0,-0.5,LOSS,59.18,SIDEWAYS
2025-12-07 09:57:20,60,R_50,CALL,1.0,142.8413,1.0,1.95,0.95,WIN,49.91,SIDEWAYS
2025-12-07 09:57:36,61,R_50,CALL,0.5,142.8546,0.5,0.96,0.46,WIN,58.95,SIDEWAYS
2025-12-07 09:57:50,62,R_50,CALL,0.5,142.8963,0.5,0.96,0.46,WIN,50.0,SIDEWAYS
2025-12-07 09:58:04,63,R_50,CALL,0.5,142.9252,0.5,0.96,0.46,WIN,59.16,SIDEWAYS
2025-12-07 09:58:18,64,R_50,CALL,0.5,143.0411,0.5,0.96,0.46,WIN,42.42,SIDEWAYS
2025-12-07 09:58:32,65,R_50,CALL,0.5,143.0766,0.5,0.0,-0.5,LOSS,50.04,SIDEWAYS
2025-12-07 09:58:46,66,R_50,CALL,1.0,143.1372,1.0,1.95,0.95,WIN,49.89,SIDEWAYS
